"packetReceived:vector(packetBytes) Exercise5.server.udp ($timelimit=20, $ber=1e-7, #0 - Time_20s-0-20200606-18:37:09-22063)",
16.051388951978,58
16.054832810184,58
16.094455137923,58
16.107664947037,58
16.114699214235,58
16.122513359235,58
16.135320125666,58
16.145837720429,58
16.164505150352,58
16.171913110452,58
16.175288343279,58
16.184803581167,58
16.188019505745,58
16.19493999369,58
16.199052045965,58
16.201741478939,58
16.210216064635,58
16.258808247425,58
16.263367164922,58
16.266755220134,58
16.268564244506,58
16.281030373393,58
16.299245987584,58
16.303209990964,58
16.306212583505,58
16.317601773753,58
16.318325484196,58
16.331683795187,58
16.334580939687,58
16.348561305168,58
16.374413812005,58
16.379846549512,58
16.382422978359,58
16.396802239695,58
16.399995339168,58
16.418833079486,58
16.427392355385,58
16.458865312134,58
16.463225952813,58
16.46995149221,58
16.471014040474,58
16.477387422976,58
16.480934047634,58
16.482161626494,58
16.49519510222,58
16.498376767692,58
16.499691299167,58
16.521514368246,58
16.524175115557,58
16.527459092196,58
16.532265925923,58
16.540672186508,58
16.547066901896,58
16.54864483113,58
16.562521511587,58
16.571588208789,58
16.573648757759,58
16.597102872275,58
16.610519609385,58
16.648449171404,58
16.666222342175,58
16.67923411075,58
16.688628713155,58
16.690482725181,58
16.698056463171,58
16.699515693663,58
16.708370606242,58
16.724554405411,58
16.725234405411,58
16.727903220623,58
16.730751264818,58
16.742764865944,58
16.74690667198,58
16.750211685966,58
16.754556616424,58
16.760402557214,58
16.774831071696,58
16.781145380085,58
16.781825380085,58
16.783926155012,58
16.784606155012,58
16.812092168745,58
16.816537267753,58
16.829916140846,58
16.835180531532,58
16.856672775232,58
16.857352775232,58
16.861014356309,58
16.878231333428,58
16.88867775415,58
16.901374501587,58
16.915051344684,58
16.916008425218,58
16.917675036761,58
16.93789286661,58
16.945788242698,58
16.951349461254,58
16.957982108968,58
16.958802915639,58
16.984646950318,58
16.993540964395,58
16.995119256093,58
17.016125366406,58
17.018203139647,58
17.022950913257,58
17.029300025776,58
17.031055326787,58
17.032431801182,58
17.04008270608,58
17.04076270608,58
17.043530027884,58
17.044395583937,58
17.052571879822,58
17.058731235539,58
17.065889318514,58
17.071330888153,58
17.079392936859,58
17.108471741632,58
17.113252657382,58
17.135574996943,58
17.136254996943,58
17.137308569915,58
17.148402439355,58
17.152637760413,58
17.165523303673,58
17.167517708367,58
17.186577529041,58
17.192431192348,58
17.202477634556,58
17.20605234722,58
17.207727990345,58
17.215324344778,58
17.229464403324,58
17.230949159084,58
17.233387458501,58
17.244456164983,58
17.252040615668,58
17.259595782774,58
17.262930358622,58
17.266230242799,58
17.268347952462,58
17.284493145048,58
17.290685411185,58
17.292899570985,58
17.295414660071,58
17.297066970908,58
17.299189034202,58
17.309582684381,58
17.318281428111,58
17.322152880438,58
17.336586262599,58
17.345243230884,58
17.346525967754,58
17.353180322478,58
17.355141272877,58
17.364459679576,58
17.374015802664,58
17.379032667899,58
17.38025590196,58
17.393198292125,58
17.433983122626,58
17.438609419663,58
17.443013917323,58
17.451657487214,58
17.459129754105,58
17.463203951333,58
17.47525047395,58
17.491181445793,58
17.494965169064,58
17.49803319645,58
17.498972375195,58
17.50245822443,58
17.50766761201,58
17.515998704686,58
17.544869245262,58
17.55127029846,58
17.552106361074,58
17.557176851513,58
17.561732213699,58
17.564185735926,58
17.580633863118,58
17.589456703605,58
17.597095748684,58
17.620539242686,58
17.624781836522,58
17.630983339429,58
17.632073156949,58
17.634874696168,58
17.656925845019,58
17.660391435398,58
17.663741884883,58
17.664860498896,58
17.677410788219,58
17.679979810976,58
17.695708709131,58
17.70505431399,58
17.716622430416,58
17.735908224906,58
17.743001891648,58
17.744225239844,58
17.760146735042,58
17.76176293832,58
17.780421606319,58
17.78626337783,58
17.792331316312,58
17.793011316312,58
17.793691316312,58
17.802122699468,58
17.819118984108,58
17.836866420766,58
17.853664041571,58
17.854344041571,58
17.866968279493,58
17.877437932145,58
17.892345767299,58
17.935074726362,58
17.94954081975,58
17.959451244292,58
17.964719555121,58
17.97306672284,58
18.003794191379,58
18.01407594416,58
18.022853654027,58
18.031252305715,58
18.034829444987,58
18.039669042483,58
18.072917070364,58
18.094528958193,58
18.095208958193,58
18.095888958193,58
18.107651069234,58
18.113991680332,58
18.124547577722,58
18.129359826553,58
18.133185218504,58
18.138489881275,58
18.140711673272,58
18.15199024392,58
18.167364504127,58
18.172804627957,58
18.188291183397,58
18.188971183397,58
18.204583896875,58
18.208914761029,58
18.213838899743,58
18.215073813683,58
18.226265795441,58
18.233069740097,58
18.236513838106,58
18.237972108806,58
18.240245590449,58
18.258030327165,58
18.262384979495,58
18.280865751567,58
18.287160127135,58
18.298640947589,58
18.304343741073,58
18.306723222019,58
18.321682459377,58
18.332735230181,58
18.343673914422,58
18.384269452642,58
18.424899858964,58
18.428344234558,58
18.439937131183,58
18.451127303368,58
18.459020660697,58
18.466160018874,58
18.466920164619,58
18.47077112991,58
18.479759231889,58
18.486762918784,58
18.493481189485,58
18.503531203958,58
18.519804437566,58
18.521453803882,58
18.523274793284,58
18.526723596628,58
18.528680298223,58
18.530657894926,58
18.532700800993,58
18.535630721076,58
18.564895676918,58
18.566576589617,58
18.567818705028,58
18.576328318253,58
18.577320857764,58
18.578486544238,58
18.58887624298,58
18.603662416469,58
18.627147139232,58
18.691803799723,58
18.794128620965,58
18.804359527681,58
18.810553990815,58
18.830126223271,58
18.831567293848,58
18.836167998686,58
18.859632058965,58
18.860676373481,58
18.869686210673,58
18.873472358619,58
18.882711509303,58
18.885785679001,58
18.892927357029,58
18.895852392208,58
18.917031921155,58
18.918483451789,58
18.923363309374,58
18.92696193922,58
18.941708653944,58
18.945263503292,58
18.953048270168,58
18.998335249624,58
19.019691285778,58
19.040320791378,58
19.047549137302,58
19.06957384598,58
19.088955696298,58
19.095642682478,58
19.107361330259,58
19.11126646271,58
19.114914907569,58
19.15709017593,58
19.17033561105,58
19.178236575413,58
19.183934017766,58
19.189167529983,58
19.191229208525,58
19.20408008327,58
19.20717942332,58
19.240813664201,58
19.244345978281,58
19.254876705137,58
19.298298986959,58
19.313137663197,58
19.317221909114,58
19.323967489415,58
19.331987515374,58
19.357574194295,58
19.364453066985,58
19.369027427424,58
19.384790326774,58
19.399367592433,58
19.404951293796,58
19.413120295001,58
19.417526310836,58
19.431070653052,58
19.433275525855,58
19.433955525855,58
19.532577740965,58
19.536270299209,58
19.538073402258,58
19.552574829606,58
19.564664882616,58
19.584307432671,58
19.597417671412,58
19.59929084547,58
19.611023779706,58
19.618022938279,58
19.652963785902,58
19.653643785902,58
19.658205221145,58
19.6591216797,58
19.689061870576,58
19.689741870576,58
19.695621160638,58
19.702581698082,58
19.703302966289,58
19.705703388138,58
19.708914013406,58
19.711130585657,58
19.713287828982,58
19.72246053376,58
19.7252568499,58
19.734206236189,58
19.750352853043,58
19.751594231299,58
19.760232436779,58
19.762377354328,58
19.765476103227,58
19.770579891432,58
19.771281393441,58
19.772650511781,58
19.801199025179,58
19.805534376476,58
19.814116405364,58
19.815039866489,58
19.827680128384,58
19.843867307959,58
19.849629470827,58
19.874893797685,58
19.878927377962,58
19.885057332861,58
19.900680030735,58
19.912627402848,58
19.913750156181,58
19.924306522733,58
19.930731112625,58
19.933797587849,58
19.936645071086,58
19.945344329935,58
19.946781737809,58
19.955401456566,58
19.965007144234,58
19.995296446137,58
