"[VC] End-to-End Delay FinalTask.Student.app[0] ($time=2000, #0 - HTTP_Clients_7-0-20200824-13:16:04-25968)",
1.040586574542,1.000586574541999946
1.041307149084,0.961307149083999941
1.041927723626,0.921927723625999945
1.042468298168,0.882468298167999873
1.04318887271,0.843188872709999867
1.044009447252,0.80400944725199985
1.044910021794,0.764910021793999914
1.045410596336,0.72541059633600002
1.046011170878,0.686011170877999895
1.04695174542,0.64695174542
1.047772319962,0.607772319961999981
1.048692894504,0.568692894503999954
1.049073469046,0.529073469045999942
1.049474043588,0.48947404358799995
1.05041461813,0.450414618129999942
1.050795192672,0.410795192671999929
1.051355767214,0.371355767213999986
1.051956341756,0.331956341755999971
1.052616916298,0.292616916298000016
1.05311749084,0.253117490840000013
1.053618065382,0.213618065382000009
1.054338639924,0.174338639924000004
1.055299214466,0.135299214465999961
1.055799789008,0.095799789007999985
1.072289987271,0.072289987270999999
1.112289987271,0.072289987270999999
1.152289987271,0.072289987270999999
1.192289987271,0.072289987270999999
1.232289987271,0.072289987270999999
1.272289987271,0.072289987270999999
1.312289987271,0.072289987270999999
1.352289987271,0.072289987270999999
1.392289987271,0.072289987270999999
1.432289987271,0.072289987270999999
1.472289987271,0.072289987270999999
1.512289987271,0.072289987270999999
1.552743264388,0.072743264387999994
1.592289987271,0.072289987270999999
1.632289987271,0.072289987270999999
1.677481921138,0.077481921137999981
1.712289987271,0.072289987270999999
1.752289987271,0.072289987270999999
1.794057626605,0.074057626604999981
1.832289987271,0.072289987270999999
1.872289987271,0.072289987270999999
1.921036088874,0.081036088873999989
2.001606541634,0.121606541634000003
2.011037420212,0.09103742021199998
2.061976489767,0.101976489766999994
2.143095753896,0.143095753895999988
2.21539112579,0.175391125789999989
2.25811576449,0.178115764489999994
2.291539987952,0.171539987951999983
2.347444176731,0.187444176731
2.388980275181,0.188980275180999967
2.428549902455,0.188549902454999972
2.450831815771,0.170831815770999983
2.49733243694,0.177332436940000003
2.521718855649,0.161718855648999959
2.54827319297,0.148273192969999966
2.569050518219,0.129050518218999987
